,Unnamed: 0.1,Average Grade 8 English Proficiency,Average Grade 8 Math Proficiency,Collaborative Teachers - Percent Positive,Collaborative Teachers Rating,Economic Need Index,Effective School Leadership - Percent Positive,Effective School Leadership Rating,Enrollment,Percent Asian,Percent Black,Percent English Language Learners,Percent HRA Eligible,Percent Hispanic,Percent Self-Contained,Percent Students with Disabilities,Percent White,Percent in Temp Housing,Percent in Temp Housing - 4yr,Percent of Students Chronically Absent,Percent of teachers with 3 or more years of experience,Quality Review - How clearly are high expectations communicated to students and staff?,Quality Review - How effective is the teaching and learning?,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How well do teachers work with each other?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive,Rigorous Instruction Rating,Strong Family-Community Ties - Percent Positive,Strong Family-Community Ties Rating,Student Achievement Rating,Student Attendance Rate,Supportive Environment - Percent Positive,Supportive Environment Rating,Teacher Attendance Rate,Trust - Percent Positive,Trust Rating,Years of principal experience at this school
162,170,2.32,2.22,80.0,2,74.9,70.0,2,2109,8.6,31.6,21.7,54.9,54.5,9.3,18.6,3.6,14.5,14.5,45.8,98.5,2,2,2,2,2,80.0,2,63.0,1,2,81.2,79.0,2,95.3,83.0,2,2.0
821,846,2.95,2.6,0.0,3,0.6609999999999999,0.83,3,508,0.085,0.321,0.024,0.49,0.524,0.0,0.193,0.026000000000000002,0.079,0.079,0.387,0.75,4,3,4,4,3,0.76,3,0.8,2,2,0.871,0.69,3,0.971,0.88,3,1.7
705,725,2.98,2.95,0.0,4,0.531,0.87,3,3885,0.257,0.225,0.069,0.382,0.21100000000000002,0.057999999999999996,0.18,0.27899999999999997,0.036000000000000004,0.036000000000000004,0.21100000000000002,0.92,4,3,3,4,3,0.82,3,0.79,3,2,0.909,0.72,3,0.955,0.89,3,4.3
1041,1066,2.59,2.36,0.0,3,0.716,0.7,1,934,0.032,0.348,0.095,0.514,0.5820000000000001,0.005,0.20199999999999999,0.021,0.10099999999999999,0.10099999999999999,0.392,0.789,4,3,4,4,3,0.66,3,0.83,3,3,0.852,0.62,3,0.958,0.79,2,6.8
877,902,3.3,2.96,0.0,4,0.449,0.89,3,411,0.051,0.17300000000000001,0.01,0.287,0.43799999999999994,0.015,0.207,0.297,0.039,0.039,0.217,0.792,3,4,4,4,3,0.84,4,0.87,3,3,0.927,0.7,2,0.973,0.87,3,7.0
895,920,2.54,2.13,0.0,3,0.8009999999999999,0.91,3,340,0.003,0.529,0.079,0.635,0.435,0.05,0.244,0.006,0.179,0.179,0.612,0.5,3,3,2,3,3,0.84,3,0.82,2,3,0.8079999999999999,0.74,2,0.9690000000000001,0.9,3,2.9
913,938,2.37,2.07,0.0,2,0.85,0.7,2,397,0.005,0.257,0.166,0.657,0.718,0.005,0.267,0.013000000000000001,0.113,0.113,0.62,0.6920000000000001,3,2,3,3,3,0.64,2,0.84,3,2,0.777,0.67,2,0.9740000000000001,0.79,2,4.1
1223,1252,3.34,3.3,0.0,4,0.615,0.98,4,231,0.069,0.126,0.03,0.442,0.745,0.004,0.134,0.052000000000000005,0.03,0.03,0.204,1.0,4,4,3,4,4,0.95,4,0.92,4,3,0.927,0.89,4,0.973,0.97,4,14.0
152,159,1.78,1.99,87.0,3,82.7,86.0,3,461,6.5,5.2,88.5,52.5,85.9,0.0,3.5,2.0,37.1,37.1,36.2,92.3,3,2,2,3,2,83.0,2,77.0,3,3,86.8,84.0,3,98.1,91.0,3,10.0
1120,1147,2.84,2.63,0.0,4,0.693,0.97,4,325,0.191,0.191,0.166,0.45799999999999996,0.354,0.006,0.185,0.225,0.102,0.102,0.419,0.667,4,3,4,4,4,0.87,4,0.87,3,4,0.866,0.79,3,0.972,0.95,4,0.8
1106,1132,2.49,2.07,0.0,4,0.764,0.88,3,313,0.13699999999999998,0.55,0.195,0.537,0.275,0.08,0.20800000000000002,0.026000000000000002,0.115,0.115,0.48200000000000004,0.7829999999999999,4,3,3,4,3,0.76,3,0.84,3,3,0.835,0.67,3,0.9590000000000001,0.89,3,2.4
509,524,2.53,2.38,0.0,3,0.828,0.88,3,592,0.005,0.285,0.10300000000000001,0.645,0.688,0.005,0.248,0.022000000000000002,0.13,0.13,0.622,0.8059999999999999,3,2,3,3,3,0.86,3,0.75,2,2,0.784,0.73,2,0.9590000000000001,0.89,3,5.4
111,115,2.29,2.24,84.0,3,85.3,82.0,3,565,1.2,20.3,12.0,72.9,76.9,5.5,24.0,0.6,11.1,11.1,45.2,51.2,3,2,3,3,3,81.0,2,75.0,2,2,86.4,79.0,2,97.3,91.0,3,11.0
226,235,2.55,2.43,93.0,4,67.5,93.0,4,682,2.6,16.4,3.2,50.7,69.6,1.2,15.0,10.0,4.7,4.7,27.2,88.1,4,3,4,4,3,86.0,3,80.0,3,4,90.9,86.0,4,96.7,96.0,4,4.5
1114,1141,2.52,2.23,0.0,3,0.708,0.91,3,273,0.04,0.5529999999999999,0.08800000000000001,0.531,0.256,0.004,0.23800000000000002,0.121,0.11,0.11,0.5329999999999999,0.765,3,2,2,3,2,0.79,2,0.85,3,2,0.8059999999999999,0.65,2,0.97,0.86,3,12.0
851,876,4.2,4.39,0.0,3,0.32,0.91,4,3365,0.75,0.006,0.0,0.162,0.025,0.0,0.006,0.182,0.022000000000000002,0.022000000000000002,0.057,0.889,4,3,4,3,3,0.88,4,0.86,3,4,0.97,0.84,4,0.963,0.92,3,0.8
103,107,2.2,2.19,94.0,3,82.4,92.0,4,563,1.4,24.0,14.2,68.0,70.5,3.9,25.2,3.4,9.6,9.6,56.9,58.5,3,2,3,4,3,86.0,3,77.0,3,1,81.4,82.0,3,97.3,94.0,4,0.8
421,433,2.67,2.6,0.0,2,0.715,0.64,2,443,0.312,0.185,0.102,0.53,0.436,0.0,0.17600000000000002,0.047,0.129,0.129,0.465,0.645,2,2,2,2,2,0.76,2,0.77,2,2,0.835,0.64,2,0.978,0.77,2,0.4
419,431,2.65,2.45,0.0,4,0.685,0.91,4,423,0.04,0.27399999999999997,0.052000000000000005,0.511,0.612,0.006999999999999999,0.18,0.043,0.073,0.073,0.442,0.586,4,4,4,4,4,0.83,4,0.8,3,3,0.8590000000000001,0.73,3,0.977,0.87,3,7.0
967,992,2.54,2.19,0.0,2,0.765,0.66,1,533,0.032,0.325,0.126,0.597,0.5870000000000001,0.019,0.205,0.032,0.15,0.15,0.531,0.794,4,3,4,3,3,0.71,3,0.8,2,2,0.82,0.6,2,0.9520000000000001,0.81,2,13.0
624,642,2.21,2.01,0.0,0,0.838,0.64,0,73,0.013999999999999999,0.7120000000000001,0.08199999999999999,0.685,0.27399999999999997,0.013999999999999999,0.32899999999999996,0.0,0.247,0.247,0.703,0.636,2,2,2,2,2,0.61,0,0.8,0,0,0.758,0.48,0,0.981,0.7,0,2.1
586,604,2.43,2.18,0.0,3,0.6559999999999999,0.88,3,2070,0.028999999999999998,0.51,0.044000000000000004,0.494,0.426,0.11599999999999999,0.215,0.022000000000000002,0.11199999999999999,0.11199999999999999,0.22699999999999998,0.722,4,3,3,3,2,0.85,3,0.74,2,3,0.9,0.67,4,0.96,0.88,3,2.8
1084,1110,2.53,2.13,0.0,3,0.605,0.86,3,227,0.013000000000000001,0.872,0.057,0.419,0.079,0.004,0.21100000000000002,0.009000000000000001,0.12300000000000001,0.12300000000000001,0.237,0.9570000000000001,4,3,4,4,3,0.8,3,0.88,3,3,0.905,0.72,4,0.973,0.9,3,5.8
919,944,2.57,2.36,0.0,3,0.838,0.92,4,560,0.006999999999999999,0.295,0.102,0.65,0.677,0.004,0.245,0.018000000000000002,0.16399999999999998,0.16399999999999998,0.6629999999999999,0.789,3,3,3,4,3,0.74,3,0.85,3,2,0.772,0.65,2,0.95,0.89,3,6.4
672,691,2.43,2.11,0.0,3,0.622,0.9,4,234,0.013000000000000001,0.863,0.064,0.457,0.094,0.004,0.244,0.0,0.094,0.094,0.22699999999999998,0.88,3,3,4,3,3,0.89,4,0.86,3,3,0.889,0.73,3,0.977,0.89,3,4.8
119,123,2.2,2.05,71.0,0,75.6,61.0,0,450,6.3,26.2,14.3,54.0,65.4,1.3,25.3,1.3,16.0,16.0,52.1,70.3,2,2,2,3,2,84.0,0,74.0,2,2,80.9,74.0,2,95.7,85.0,2,0.5
53,56,2.3,2.17,90.0,3,76.4,87.0,3,566,6.2,31.1,5.1,62.2,58.8,3.4,24.2,2.7,11.7,11.7,42.7,82.5,3,3,3,3,2,86.0,2,71.0,2,2,85.3,79.0,3,96.3,90.0,3,2.6
151,158,2.23,2.08,85.0,3,85.1,82.0,3,599,2.7,21.1,9.5,67.3,72.0,3.6,25.0,3.0,6.0,6.0,37.3,75.0,3,2,2,3,2,84.0,2,74.0,2,3,87.5,81.0,3,97.3,89.0,3,11.0
403,414,2.97,2.93,0.0,4,0.591,0.96,4,386,0.122,0.21,0.016,0.42,0.5539999999999999,0.005,0.23600000000000002,0.083,0.057,0.057,0.198,0.82,4,3,4,4,4,0.92,4,0.94,4,3,0.927,0.84,4,0.975,0.95,4,14.8
1213,1242,2.82,2.44,0.0,3,0.639,0.86,3,2558,0.064,0.366,0.061,0.46,0.392,0.02,0.195,0.162,0.1,0.1,0.371,0.855,4,3,4,3,4,0.77,4,0.79,2,2,0.8540000000000001,0.69,3,0.9570000000000001,0.88,3,1.9
207,216,2.45,2.32,84.0,3,66.2,79.0,3,528,6.8,70.5,4.2,49.4,18.4,0.4,17.2,2.1,8.0,8.0,26.8,64.7,3,2,3,2,3,84.0,2,78.0,3,3,89.7,74.0,2,97.3,84.0,2,3.2
1158,1185,3.26,3.3,0.0,3,0.43,0.92,3,4463,0.565,0.06,0.105,0.225,0.21100000000000002,0.045,0.133,0.156,0.038,0.038,0.183,0.8,4,3,3,3,3,0.88,3,0.78,2,3,0.9229999999999999,0.83,3,0.9620000000000001,0.91,3,3.8
8,8,2.48,2.25,98.0,4,63.3,97.0,4,358,5.9,38.5,4.2,46.1,41.3,0.3,26.0,11.7,5.6,5.6,31.8,84.0,3,3,4,4,4,91.0,4,79.0,3,3,86.3,88.0,4,97.3,96.0,4,4.9
1014,1039,1.8,1.77,0.0,4,0.958,0.99,4,456,0.0,0.0,0.9079999999999999,0.325,1.0,0.002,0.026000000000000002,0.0,0.3,0.3,0.368,0.529,4,4,4,4,4,0.96,4,0.93,4,4,0.877,0.96,4,0.985,0.97,4,9.0
452,464,2.53,2.27,0.0,4,0.758,0.73,2,431,0.067,0.32899999999999996,0.06,0.568,0.55,0.013999999999999999,0.24100000000000002,0.026000000000000002,0.172,0.172,0.4370000000000001,0.657,4,3,3,4,4,0.71,3,0.69,2,3,0.846,0.73,3,0.9620000000000001,0.87,3,13.0
253,263,2.25,2.14,72.0,2,65.3,76.0,2,319,0.8,87.6,5.4,43.4,7.4,1.9,23.6,2.3,14.0,14.0,54.3,74.1,3,2,3,4,2,84.0,2,72.0,2,2,79.9,77.0,3,96.8,85.0,2,3.8
896,921,2.84,2.53,0.0,2,0.674,0.83,3,1167,0.016,0.696,0.023,0.469,0.23800000000000002,0.005,0.127,0.018000000000000002,0.11699999999999999,0.11699999999999999,0.345,0.872,3,3,3,2,3,0.73,3,0.8,2,2,0.887,0.63,2,0.9620000000000001,0.86,3,5.7
1072,1098,2.45,2.14,0.0,0,0.622,0.58,0,212,0.009000000000000001,0.915,0.061,0.358,0.038,0.033,0.23600000000000002,0.024,0.203,0.203,0.6609999999999999,0.84,3,2,4,3,3,0.65,0,0.79,0,0,0.736,0.64,0,0.958,0.74,0,5.8
880,905,2.55,2.2,0.0,2,0.777,0.6,1,542,0.035,0.3670000000000001,0.10300000000000001,0.607,0.561,0.044000000000000004,0.247,0.024,0.166,0.166,0.452,0.833,2,2,2,2,1,0.68,1,0.81,2,2,0.82,0.56,2,0.966,0.73,1,14.9
1156,1183,2.77,2.62,0.0,4,0.5589999999999999,0.91,4,730,0.336,0.115,0.11,0.39,0.37799999999999995,0.003,0.16399999999999998,0.141,0.03,0.03,0.292,0.976,4,4,4,4,4,0.79,4,0.8,2,3,0.9009999999999999,0.71,3,0.9640000000000001,0.91,3,0.8
623,641,2.18,2.04,0.0,3,0.862,0.86,3,387,0.005,0.129,0.22,0.6609999999999999,0.8140000000000001,0.026000000000000002,0.292,0.036000000000000004,0.114,0.114,0.38,0.7659999999999999,3,3,3,3,3,0.82,3,0.86,3,2,0.872,0.69,3,0.961,0.88,3,3.8
345,356,3.64,3.42,96.0,4,40.3,93.0,4,1302,21.4,22.7,0.0,19.6,19.6,0.0,1.2,34.7,11.2,11.2,13.1,68.9,4,4,4,4,4,93.0,4,79.0,3,4,95.3,92.0,4,96.6,95.0,4,10.0
1054,1079,2.58,2.27,0.0,3,0.63,0.86,3,414,0.06,0.423,0.087,0.45399999999999996,0.423,0.002,0.196,0.063,0.075,0.075,0.363,0.66,4,3,4,4,4,0.69,3,0.86,3,2,0.87,0.67,3,0.9590000000000001,0.87,3,13.0
262,272,2.37,2.21,74.0,2,62.6,68.0,2,1499,1.8,89.5,9.5,47.4,5.7,8.0,16.8,0.9,8.1,8.1,31.2,89.8,3,2,2,3,2,83.0,2,70.0,2,3,88.0,73.0,2,97.1,79.0,2,8.4
150,157,2.35,2.24,78.0,3,75.9,70.0,2,583,2.7,35.7,9.6,59.7,56.9,2.6,18.9,3.3,10.5,10.5,34.9,71.4,3,3,4,4,3,84.0,3,74.0,2,3,86.0,79.0,3,96.4,85.0,3,11.0
472,484,3.56,3.59,0.0,3,0.467,0.88,3,443,0.255,0.147,0.005,0.278,0.377,0.0,0.12,0.153,0.028999999999999998,0.028999999999999998,0.038,0.885,4,4,4,3,4,0.87,4,0.87,3,4,0.976,0.78,4,0.9590000000000001,0.9,3,2.8
640,658,2.61,2.32,0.0,4,0.66,0.92,4,357,0.025,0.669,0.025,0.49,0.23199999999999998,0.006,0.14800000000000002,0.031,0.084,0.084,0.44299999999999995,0.76,4,4,4,4,4,0.85,4,0.84,3,3,0.847,0.65,3,0.9690000000000001,0.87,3,6.0
1214,1243,3.25,3.03,0.0,2,0.231,0.76,2,3911,0.053,0.018000000000000002,0.01,0.134,0.12,0.042,0.179,0.7929999999999999,0.027999999999999997,0.027999999999999997,0.27399999999999997,0.856,4,3,3,3,3,0.74,3,0.81,2,2,0.905,0.69,3,0.958,0.8,2,3.0
1153,1180,2.75,2.58,0.0,4,0.589,0.88,3,3571,0.294,0.182,0.17600000000000002,0.35700000000000004,0.452,0.047,0.142,0.05,0.061,0.061,0.3670000000000001,0.848,4,3,3,4,3,0.82,3,0.75,2,3,0.858,0.69,3,0.956,0.87,3,10.8
550,568,2.28,2.14,0.0,2,0.863,0.75,2,327,0.003,0.34299999999999997,0.15,0.682,0.648,0.018000000000000002,0.245,0.006,0.235,0.235,0.617,0.75,2,2,3,3,2,0.6,2,0.8,3,2,0.758,0.54,1,0.9670000000000001,0.84,3,5.3
928,953,2.53,2.19,0.0,2,0.721,0.83,3,459,0.07400000000000001,0.22,0.113,0.514,0.564,0.013000000000000001,0.218,0.096,0.135,0.135,0.521,0.515,3,2,3,3,2,0.73,2,0.86,3,2,0.8290000000000001,0.6,2,0.966,0.83,2,4.0
488,501,1.98,1.84,0.0,0,0.779,0.95,0,29,0.0,0.655,0.138,0.517,0.31,0.207,0.414,0.034,0.207,0.207,0.6920000000000001,1.0,2,2,2,2,2,0.78,0,0.89,0,0,0.708,0.78,0,0.941,0.91,0,0.4
1170,1198,2.43,2.03,0.0,3,0.589,0.91,4,382,0.094,0.6859999999999999,0.063,0.401,0.152,0.003,0.19399999999999998,0.01,0.131,0.131,0.5,0.75,4,3,3,3,3,0.77,3,0.95,4,2,0.82,0.72,3,0.987,0.91,4,2.0
146,153,2.15,2.07,71.0,2,85.8,70.0,2,384,0.5,34.1,11.7,70.3,64.6,0.5,26.0,0.3,21.9,21.9,60.9,69.6,3,2,3,2,2,78.0,2,74.0,2,2,79.2,74.0,2,96.0,83.0,2,4.3
402,413,2.6,2.54,0.0,3,0.7709999999999999,0.95,4,343,0.28,0.27399999999999997,0.13699999999999998,0.5479999999999999,0.414,0.009000000000000001,0.198,0.028999999999999998,0.198,0.198,0.256,0.5770000000000001,4,3,4,3,3,0.91,4,0.85,3,4,0.9079999999999999,0.76,4,0.966,0.92,3,6.5
954,979,1.9,2.06,0.0,4,0.9329999999999999,0.94,4,314,0.0,0.003,0.6559999999999999,0.529,0.997,0.003,0.073,0.0,0.48100000000000004,0.48100000000000004,0.35100000000000003,0.409,4,4,4,4,4,0.86,4,0.81,2,4,0.892,0.85,3,0.9790000000000001,0.9,3,3.7
1148,1175,2.89,2.86,0.0,4,0.662,0.93,4,399,0.607,0.098,0.298,0.29100000000000004,0.251,0.003,0.057999999999999996,0.023,0.068,0.068,0.14300000000000002,0.5,3,2,3,3,2,0.77,2,0.84,3,4,0.9470000000000001,0.86,4,0.98,0.96,4,4.0
659,678,2.52,2.23,0.0,3,0.659,0.93,4,303,0.006999999999999999,0.8809999999999999,0.036000000000000004,0.436,0.096,0.006999999999999999,0.175,0.006999999999999999,0.096,0.096,0.275,0.917,3,3,3,3,3,0.89,3,0.82,3,3,0.893,0.76,3,0.9670000000000001,0.92,4,9.0
463,475,2.47,2.21,0.0,3,0.736,0.96,4,403,0.03,0.375,0.087,0.536,0.5429999999999999,0.005,0.201,0.025,0.107,0.107,0.561,0.56,3,3,4,3,3,0.92,4,0.82,3,3,0.8320000000000001,0.76,2,0.985,0.94,4,7.5
186,195,2.23,2.07,81.0,2,78.8,65.0,1,493,0.8,38.1,7.7,64.1,59.2,10.1,29.0,1.0,11.8,11.8,60.4,96.2,2,2,2,2,2,84.0,2,64.0,0,3,78.8,66.0,1,96.0,81.0,0,0.6
608,626,2.29,2.1,0.0,3,0.8220000000000001,0.77,2,500,0.01,0.556,0.042,0.67,0.408,0.01,0.254,0.01,0.13,0.13,0.518,0.833,3,2,2,3,2,0.66,2,0.74,2,2,0.7909999999999999,0.51,2,0.95,0.81,2,2.6
143,150,2.58,2.47,80.0,3,80.3,76.0,2,778,2.2,23.1,3.9,63.9,72.0,3.7,19.3,1.0,7.5,7.5,30.0,59.3,4,3,4,4,4,82.0,3,71.0,2,3,90.2,80.0,3,96.5,85.0,2,11.0
751,774,2.53,2.2,0.0,4,0.711,0.85,3,402,0.07,0.45,0.09,0.493,0.425,0.002,0.157,0.035,0.06,0.06,0.496,0.7290000000000001,4,3,3,4,3,0.78,3,0.77,2,2,0.846,0.68,3,0.96,0.87,3,0.6
981,1006,2.57,2.19,0.0,4,0.8109999999999999,0.94,4,423,0.021,0.251,0.14400000000000002,0.645,0.6859999999999999,0.026000000000000002,0.27399999999999997,0.024,0.175,0.175,0.55,0.8440000000000001,4,3,3,4,3,0.86,3,0.82,3,4,0.8170000000000001,0.74,3,0.9690000000000001,0.91,3,6.8
197,206,2.16,2.05,90.0,3,85.4,82.0,3,333,0.9,40.5,15.3,68.8,56.8,3.6,29.1,0.6,21.3,21.3,62.8,53.8,3,2,2,4,3,85.0,2,80.0,3,2,79.3,85.0,3,97.2,92.0,3,6.0
883,908,2.46,2.07,0.0,2,0.772,0.74,3,337,0.033,0.632,0.092,0.5429999999999999,0.297,0.042,0.23399999999999999,0.015,0.172,0.172,0.532,0.355,4,2,3,3,3,0.69,2,0.8,2,2,0.821,0.64,3,0.966,0.8,2,6.9
279,290,2.24,2.09,89.0,3,76.3,87.0,3,406,0.2,80.8,2.5,62.1,18.2,3.2,20.7,0.5,11.3,11.3,55.6,83.3,3,2,3,3,3,89.0,3,78.0,3,2,81.2,78.0,2,97.1,89.0,3,2.0
293,304,1.73,2.34,85.0,3,68.2,76.0,2,358,41.1,8.7,81.0,48.6,24.0,0.8,2.5,25.7,18.4,18.4,28.5,62.5,3,3,3,3,3,84.0,3,71.0,2,3,90.8,85.0,3,97.6,87.0,3,3.8
1112,1139,1.83,2.32,0.0,3,0.919,0.91,4,367,0.36,0.054000000000000006,0.875,0.3,0.335,0.003,0.033,0.248,0.36200000000000004,0.36200000000000004,0.298,0.769,3,3,3,3,3,0.82,3,0.84,3,3,0.889,0.81,3,0.975,0.92,4,5.8
400,411,2.08,2.0,83.0,4,82.2,81.0,3,317,0.9,16.7,19.6,66.9,81.4,0.6,24.0,0.3,17.7,17.7,59.0,53.8,4,3,3,3,3,83.0,3,82.0,3,2,82.4,83.0,2,97.3,89.0,3,11.4
122,126,2.17,1.98,94.0,3,82.1,88.0,3,326,4.0,32.2,10.4,66.3,61.7,0.6,30.7,1.2,13.5,13.5,72.8,63.6,3,3,3,4,3,87.0,3,78.0,3,2,74.2,80.0,3,97.7,92.0,3,9.0
202,211,2.18,2.1,83.0,3,81.3,74.0,2,501,0.8,58.5,3.4,66.1,37.9,2.2,24.2,1.2,12.4,12.4,54.6,84.4,3,2,2,3,2,79.0,2,70.0,2,2,81.9,74.0,2,95.6,79.0,1,1.6
835,860,3.67,3.68,0.0,3,0.35100000000000003,0.65,1,440,0.45,0.045,0.005,0.207,0.14300000000000002,0.002,0.155,0.33899999999999997,0.048,0.048,0.07,0.667,4,3,4,3,4,0.84,4,0.83,3,4,0.965,0.82,4,0.963,0.81,3,13.3
246,256,2.11,2.03,95.0,3,79.5,91.0,4,152,5.9,71.7,11.2,61.2,20.4,5.9,30.3,2.0,18.4,18.4,56.0,23.1,3,2,3,3,2,85.0,2,76.0,3,3,80.5,81.0,3,97.4,93.0,3,2.8
1163,1190,2.96,2.52,0.0,4,0.511,0.95,4,491,0.073,0.46799999999999997,0.024,0.369,0.316,0.0,0.136,0.132,0.031,0.031,0.38299999999999995,0.81,4,3,4,4,4,0.85,4,0.86,3,3,0.888,0.75,3,0.963,0.93,3,2.7
384,395,2.88,2.72,92.0,4,27.6,90.0,4,520,11.2,8.8,0.4,17.3,19.8,0.0,16.7,55.6,1.0,1.0,12.2,83.9,4,4,4,4,4,87.0,4,78.0,3,4,94.8,88.0,4,97.6,92.0,4,4.8
854,879,2.89,2.61,0.0,4,0.626,0.91,4,468,0.10300000000000001,0.295,0.034,0.436,0.524,0.002,0.19699999999999998,0.040999999999999995,0.098,0.098,0.317,0.688,4,3,4,4,4,0.88,4,0.91,4,3,0.888,0.81,3,0.977,0.95,4,6.0
219,228,3.56,3.62,94.0,4,45.4,92.0,4,676,36.1,19.4,0.1,29.9,14.5,0.0,2.2,13.5,3.1,3.1,21.8,52.4,4,4,4,4,4,91.0,4,70.0,2,3,94.3,89.0,3,97.1,95.0,4,2.0
641,659,2.55,2.27,0.0,3,0.6940000000000001,0.93,4,222,0.063,0.509,0.095,0.509,0.365,0.0,0.18899999999999997,0.05,0.09,0.09,0.55,0.733,2,2,3,3,2,0.87,3,0.76,2,2,0.813,0.61,2,0.9790000000000001,0.86,2,0.7
1,1,2.27,2.37,95.0,3,81.2,93.0,4,304,29.9,25.0,19.4,59.9,41.1,0.3,22.0,3.3,26.3,26.3,34.7,69.6,3,3,4,4,3,85.0,3,79.0,3,4,88.0,87.0,4,97.1,95.0,4,5.5
112,116,2.21,2.09,84.0,3,76.7,78.0,2,345,3.5,50.1,4.6,59.1,41.2,1.2,22.0,2.6,13.0,13.0,64.1,73.1,3,2,3,3,2,84.0,2,66.0,2,2,78.7,66.0,2,95.7,81.0,2,11.0
698,718,2.56,2.52,0.0,3,0.769,0.72,2,3177,0.385,0.11699999999999999,0.322,0.462,0.303,0.078,0.141,0.18899999999999997,0.161,0.161,0.257,0.8420000000000001,3,2,2,3,2,0.76,2,0.75,2,2,0.8809999999999999,0.7,3,0.966,0.78,2,1.0
951,976,2.87,2.51,0.0,4,0.7659999999999999,0.9,3,276,0.025,0.308,0.062,0.5760000000000001,0.638,0.006999999999999999,0.127,0.018000000000000002,0.087,0.087,0.42,0.556,4,3,4,3,3,0.82,3,0.86,3,3,0.85,0.73,3,0.981,0.91,3,5.8
1102,1128,2.58,2.2,0.0,4,0.657,0.92,4,408,0.054000000000000006,0.434,0.10300000000000001,0.466,0.466,0.022000000000000002,0.24,0.02,0.098,0.098,0.358,0.6759999999999999,4,3,4,4,4,0.82,4,0.87,3,3,0.8759999999999999,0.77,4,0.975,0.94,4,9.0
441,453,4.17,4.3,0.0,3,0.322,0.83,3,3327,0.7390000000000001,0.006999999999999999,0.0,0.174,0.027999999999999997,0.0,0.005,0.19699999999999998,0.021,0.021,0.063,0.912,4,3,4,3,3,0.88,3,0.83,3,4,0.9670000000000001,0.82,4,0.9640000000000001,0.87,3,3.9
663,682,3.27,3.21,0.0,4,0.51,0.97,4,332,0.039,0.88,0.0,0.34600000000000003,0.051,0.0,0.051,0.009000000000000001,0.021,0.021,0.08900000000000001,0.828,4,3,4,4,3,0.93,4,0.99,4,3,0.9590000000000001,0.77,4,0.965,0.94,4,8.0
1119,1146,2.7,2.38,0.0,3,0.685,0.85,3,302,0.09300000000000001,0.44,0.03,0.507,0.301,0.013000000000000001,0.235,0.136,0.099,0.099,0.389,0.684,4,3,4,4,3,0.78,3,0.8,2,3,0.88,0.65,3,0.968,0.83,2,1.8
317,328,3.7,3.79,88.0,4,30.7,91.0,4,623,34.2,11.4,0.0,17.0,17.0,0.0,1.1,34.5,1.1,1.1,3.4,66.7,4,4,4,4,4,94.0,4,74.0,3,4,97.4,92.0,4,98.1,92.0,4,6.9
648,666,3.54,3.36,0.0,4,0.401,0.96,4,620,0.08900000000000001,0.247,0.0,0.25,0.273,0.0,0.11599999999999999,0.306,0.027000000000000003,0.027000000000000003,0.149,0.6409999999999999,4,3,4,4,3,0.91,4,0.89,3,4,0.937,0.83,4,0.973,0.95,4,1.0
709,729,2.38,2.18,0.0,2,0.669,0.83,3,549,0.042,0.679,0.066,0.503,0.18600000000000005,0.129,0.33899999999999997,0.077,0.113,0.113,0.397,0.943,2,2,2,2,2,0.74,2,0.8,3,2,0.8370000000000001,0.58,2,0.9490000000000001,0.83,3,2.7
972,997,2.17,2.15,0.0,4,0.9059999999999999,0.92,4,387,0.0,0.003,0.664,0.522,0.995,0.003,0.07,0.003,0.349,0.349,0.19899999999999998,0.732,3,3,3,4,2,0.85,3,0.87,3,2,0.914,0.83,4,0.972,0.92,3,5.3
627,645,2.4,2.19,0.0,4,0.772,0.92,4,949,0.011000000000000001,0.359,0.135,0.596,0.615,0.031,0.183,0.006999999999999999,0.09300000000000001,0.09300000000000001,0.426,0.619,4,3,4,4,4,0.83,4,0.95,4,2,0.8320000000000001,0.72,3,0.968,0.92,4,19.0
632,650,2.78,2.59,0.0,4,0.66,0.92,4,680,0.034,0.151,0.032,0.494,0.71,0.006999999999999999,0.168,0.09699999999999999,0.04,0.04,0.299,0.884,4,3,4,4,3,0.86,3,0.86,3,4,0.897,0.77,3,0.971,0.94,4,5.6
1195,1224,2.61,2.23,0.0,3,0.397,0.63,1,270,0.011000000000000001,0.856,0.004,0.289,0.052000000000000005,0.07,0.252,0.03,0.040999999999999995,0.040999999999999995,0.251,0.897,3,3,4,4,3,0.74,3,0.81,2,3,0.912,0.59,2,0.9690000000000001,0.73,1,1.6
1222,1251,2.28,2.05,0.0,3,0.847,0.95,3,194,0.005,0.17,0.32,0.598,0.794,0.005,0.222,0.021,0.139,0.139,0.335,0.737,3,2,3,3,2,0.83,2,0.86,3,3,0.8859999999999999,0.76,4,0.9790000000000001,0.94,4,0.7
795,819,2.78,2.49,0.0,4,0.47700000000000004,0.93,4,2876,0.068,0.121,0.045,0.345,0.289,0.063,0.205,0.51,0.071,0.071,0.204,0.8109999999999999,4,3,4,4,4,0.83,4,0.81,3,2,0.892,0.63,3,0.9620000000000001,0.9,3,17.1
